   37.2120781       26.1228638    
   37.3369522       26.1731873    
   37.4618263       26.2232628    
   37.5866966       26.2730846    
   37.7115707       26.3226585    
   37.8364449       26.3719864    
   37.9613190       26.4210606    
   38.0861931       26.4698868    
   38.2110672       26.5184631    
   38.3359375       26.5667858    
   38.4608116       26.6148624    
   38.5856857       26.6626892    
   38.7105598       26.7102661    
   38.8354340       26.7575951    
   38.9603081       26.8046722    
   39.0851822       26.8515015    
   39.2100525       26.8980751    
   39.3349266       26.9444046    
   39.4598007       26.9904823    
   39.5846748       27.0363121    
   39.7095490       27.0818901    
   39.8344231       27.1272202    
   39.9592934       27.1722965    
   40.0841675       27.2171268    
   40.2090416       27.2617073    
   40.3339157       27.3060379    
   40.4587898       27.3501167    
   40.5836639       27.3939476    
   40.7085381       27.4375305    
   40.8334084       27.4808578    
   40.9582825       27.5239410    
   41.0831566       27.5667725    
   41.2080307       27.6093559    
   41.3329048       27.6516857    
   41.4577789       27.6937675    
   41.5826492       27.7355995    
   41.7075233       27.7771816    
   41.8323975       27.8185158    
   41.9572716       27.8596001    
   42.0821457       27.9004326    
   42.2070198       27.9410172    
   42.3318939       27.9813519    
   42.4567642       28.0214329    
   42.5816383       28.0612679    
   42.7065125       28.1008530    
   42.8313866       28.1401901    
   42.9562607       28.1792755    
   43.0811348       28.2181110    
   43.2060051       28.2566948    
   43.3308792       28.2950287    
   43.4557533       28.3331165    
   43.5806274       28.3709526    
   43.7055016       28.4085426    
   43.8303757       28.4458790    
   43.9552498       28.4829674    
   44.0801201       28.5198021    
   44.2049942       28.5563889    
   44.3298683       28.5927277    
   44.4547424       28.6288166    
   44.5796165       28.6646557    
   44.7044907       28.7002449    
   44.8293610       28.7355804    
   44.9542351       28.7706718    
   45.0791092       28.8055115    
   45.2039833       28.8400993    
   45.3288574       28.8744411    
   45.4537315       28.9085312    
   45.5786057       28.9423733    
   45.7034760       28.9759617    
   45.8283501       29.0093021    
   45.9532242       29.0423946    
   46.0780983       29.0752373    
   46.2029724       29.1078281    
   46.3278465       29.1401711    
   46.4527168       29.1722603    
   46.5775909       29.2041035    
   46.7024651       29.2356968    
   46.8273392       29.2670403    
   46.9522133       29.2981358    
   47.0770874       29.3289776    
   47.2019615       29.3595715    
   47.3268318       29.3899136    
   47.4517059       29.4200077    
   47.5765800       29.4498539    
   47.7014542       29.4794483    
   47.8263283       29.5087948    
   47.9512024       29.5378914    
   48.0760727       29.5667324    
   48.2009468       29.5953293    
   48.3258209       29.6236744    
   48.4506950       29.6517715    
   48.5755692       29.6796188    
   48.7004433       29.7072182    
   48.8253136       29.7345619    
   48.9501877       29.7616596    
   49.0750618       29.7885056    
   49.1999359       29.8151054    
   49.3248100       29.8414536    
   49.4496841       29.8675518    
   49.5745544       29.8934002    
   49.6994286       29.9189987    
   49.8242989       29.9443455    
   49.9491730       29.9694443    
   50.0740471       29.9942951    
   50.1989212       30.0188961    
   50.3237953       30.0432472    
   50.4486694       30.0673485    
   50.5735435       30.0911980    
   50.6984138       30.1147957    
   50.8232880       30.1381474    
   50.9481621       30.1612492    
   51.0730362       30.1841011    
   51.1979103       30.2067051    
   51.3227844       30.2290573    
   51.4476547       30.2511559    
   51.5725288       30.2730083    
   51.6974030       30.2946110    
   51.8222771       30.3159657    
   51.9471512       30.3370705    
   52.0720253       30.3579235    
   52.1968994       30.3785286    
   52.3217697       30.3988800    
   52.4466438       30.4189854    
   52.5715179       30.4388390    
   52.6963921       30.4584446    
   52.8212662       30.4778004    
   52.9461403       30.4969063    
   53.0710106       30.5157585    
   53.1958847       30.5343647    
   53.3207588       30.5527229    
   53.4456329       30.5708275    
   53.5705070       30.5886860    
   53.6953812       30.6062927    
   53.8202553       30.6236515    
   53.9451256       30.6407547    
   54.0699997       30.6576138    
   54.1948738       30.6742229    
   54.3197479       30.6905804    
   54.4446220       30.7066879    
   54.5694962       30.7225475    
   54.6943665       30.7381535    
   54.8192406       30.7535133    
   54.9441147       30.7686234    
   55.0689888       30.7834835    
   55.1938629       30.7980957    
   55.3187370       30.8124561    
   55.4436111       30.8265648    
   55.5684814       30.8404217    
   55.6933556       30.8540344    
   55.8182297       30.8673954    
   55.9431038       30.8805084    
   56.0679779       30.8933716    
   56.1928520       30.9059830    
   56.3177223       30.9183407    
   56.4425964       30.9304543    
   56.5674706       30.9423180    
   56.6923447       30.9539318    
   56.8172188       30.9652958    
   56.9420929       30.9764099    
   57.0669670       30.9872742    
   57.1918373       30.9978848    
   57.3167114       31.0082474    
   57.4415855       31.0183620    
   57.5664597       31.0282288    
   57.6913338       31.0378437    
   57.8162079       31.0472088    
   57.9410782       31.0563221    
   58.0659523       31.0651894    
   58.1908264       31.0738049    
   58.3157005       31.0821705    
   58.4405746       31.0902882    
   58.5654488       31.0981541    
   58.6903229       31.1057720    
   58.8151932       31.1131363    
   58.9400673       31.1202545    
   59.0649414       31.1271229    
   59.1898155       31.1337395    
   59.3146896       31.1401081    
   59.4395638       31.1462288    
   59.5644341       31.1520939    
   59.6893082       31.1577129    
   59.8141823       31.1630840    
   59.9390564       31.1682034    
   60.0639305       31.1730747    
   60.1888046       31.1776924    
   60.3136787       31.1820641    
   60.4385490       31.1861820    
   60.5634232       31.1900520    
   60.6882973       31.1936741    
   60.8131714       31.1970463    
   60.9380455       31.2001686    
   61.0629196       31.2030411    
   61.1877899       31.2056580    
   61.3126640       31.2080307    
   61.4375381       31.2101536    
   61.5624123       31.2120285    
   61.6872864       31.2136517    
   61.8121605       31.2150249    
   61.9370346       31.2161503    
   62.0619049       31.2170200    
   62.1867790       31.2176437    
   62.3116531       31.2180176    
   62.4365273       31.2181435    
   62.5614014       31.2180195    
   62.6862755       31.2176456    
   62.8111458       31.2170162    
   62.9360199       31.2161427    
   63.0608940       31.2150173    
   63.1857681       31.2136440    
   63.3106422       31.2120209    
   63.4355164       31.2101479    
   63.5603867       31.2080231    
   63.6852608       31.2056503    
   63.8101349       31.2030296    
   63.9350090       31.2001572    
   64.0598831       31.1970329    
   64.1847534       31.1936569    
   64.3096313       31.1900406    
   64.4345016       31.1861649    
   64.5593796       31.1820488    
   64.6842499       31.1776772    
   64.8091202       31.1730537    
   64.9339981       31.1681862    
   65.0588684       31.1630592    
   65.1837463       31.1576958    
   65.3086166       31.1520729    
   65.4334946       31.1462059    
   65.5583649       31.1400833    
   65.6832352       31.1337128    
   65.8081131       31.1270981    
   65.9329834       31.1202240    
   66.0578613       31.1131096    
   66.1827316       31.1057396    
   66.3076096       31.0981255    
   66.4324799       31.0902557    
   66.5573502       31.0821381    
   66.6822281       31.0737762    
   66.8070984       31.0651550    
   66.9319763       31.0562897    
   67.0568466       31.0471725    
   67.1817245       31.0378113    
   67.3065948       31.0281906    
   67.4314651       31.0183220    
   67.5563431       31.0082130    
   67.6812134       30.9978447    
   67.8060913       30.9872322    
   67.9309616       30.9763641    
   68.0558319       30.9652481    
   68.1807098       30.9538879    
   68.3055801       30.9422722    
   68.4304581       30.9304123    
   68.5553284       30.9182968    
   68.6802063       30.9059372    
   68.8050766       30.8933182    
   68.9299469       30.8804550    
   69.0548248       30.8673477    
   69.1796951       30.8539810    
   69.3045731       30.8403740    
   69.4294434       30.8265114    
   69.5543213       30.8124046    
   69.6791916       30.7980385    
   69.8040619       30.7834244    
   69.9289398       30.7685661    
   70.0538101       30.7534523    
   70.1786880       30.7380981    
   70.3035583       30.7224846    
   70.4284286       30.7066231    
   70.5533066       30.6905174    
   70.6781769       30.6741562    
   70.8030548       30.6575508    
   70.9279251       30.6406898    
   71.0528030       30.6235847    
   71.1776733       30.6062241    
   71.3025436       30.5886154    
   71.4274216       30.5707626    
   71.5522919       30.5526505    
   71.6771698       30.5342979    
   71.8020401       30.5156860    
   71.9269180       30.4968338    
   72.0517883       30.4777260    
   72.1766586       30.4583664    
   72.3015366       30.4387665    
   72.4264069       30.4189072    
   72.5512848       30.3988075    
   72.6761551       30.3784447    
   72.8010330       30.3578453    
   72.9259033       30.3369904    
